group_id,title,url,visibility,members_k,members,desc,post,city,state_code,state_name,latitude,longitude
"644029565655588",Marblehead Closet,https://www.facebook.com/groups/644029565655588/,Private,3.7K,3700.0,"Welcome to the Marblehead Closet! A place for Marblehead residents (18+ only *with town publicly visible in profile*). to buy and sell gently used adult clothing and accessories. Member profiles must be at least 6 months old. There are multiple yard sale pages on Facebook in the North Shore area. note that this page differs in that the swap location of this page is Marblehead and the group is kept very local. This page should not be utilized as simply another North Shore buy/sell page as an avenue to simply cross post items. The page is intended to be a local resource for Marblehead residents and the buy/sell of quality. good condition items. Happy buying and selling!",10+ posts a day,Marblehead,MA,Massachusetts,42.498431,-70.865291
"1710029519124717",Tri-Town Services (Mattapoisett$ Marion$ Rochester),https://www.facebook.com/groups/1710029519124717/,Private,2.5K,2500.0,"Tri-Town Services is a place where residents of Marion. Mattapoisett. and Rochester. as well as those from surrounding towns can find services as well as reviews of service providers. If you are a service provider. feel free to post a description of your services here so that members can find you. If you are a client of a service provider and would like to write a review. feel free to post your reviews here.",1 recent anonymous post,Marion,MA,Massachusetts,41.709526,-70.761261
"ContractorsofMass",Contractors of Mass,https://www.facebook.com/groups/ContractorsofMass/,Private,9.4K,9400.0,"Contractors of Mass is THE Local Home Improvement Group. It is also a place to network. and get creative. Interior designers are also welcome and invited to share with us. Post DIY Questions. Network with Contractors. Share and Develop Your Ideas. Get Bids. Share Business Photos. Links and Videos to promote. Share Your Content Related Humor. Network as a commercial contractor or home builder and more. Please take the time to read the rules of the group. Contractors and Homeowners alike will find resources for an array of services provided by our Admins that are very useful and we encourage the interaction. For a current list check the resources announcement post at any time.",10 posts a day,Marion,MA,Massachusetts,41.709526,-70.761261
"247852321944210",Marlborough (Making it better) Unofficial,https://www.facebook.com/groups/247852321944210/,Private,1.4K,1400.0,"A group to make Marlborough a better place",1 recent anonymous post,Marlborough,MA,Massachusetts,42.350861,-71.543355
"256465174796574",Marlborough Ma The New Old Other Marlborough Group Past And Present.,https://www.facebook.com/groups/256465174796574/,Private,4.6K,4600.0,"this group is for people in and from Marlborough and close neighboring towns in Massachusetts. please no foul language will be tolerated you will be removed from group. no politics or religion is allowed here please use your newsfeed for that. no comic pics are allowed or they will be removed. and last but not least. there will be no posts for profit. we will allow posts for charity events as long as there will be no profit coming out of it. posts for profit will be removed and member will be deleted from group. this group is about Marlborough not selling things. To all trying to add someone to the group or people trying to add themselves you need at least five people on your friends list that live or lived in Marlboro. if i can't see your friends list you will not be added. sorry but rules are rules.",5 posts a day,Marlborough,MA,Massachusetts,42.350861,-71.543355
"986663654778038",Marlborough Massachusetts,https://www.facebook.com/groups/986663654778038/,Private,3.4K,3400.0,"Oportunidades",7 recent anonymous posts,Marlborough,MA,Massachusetts,42.350861,-71.543355
"478132492847380",Marlborough$ MA Neighbors Group,https://www.facebook.com/groups/478132492847380/,Private,7K,7000.0,"A kinder gentler group about Marlborough for Marlborough Residents and Neighbors. All whining and complaining that is not constructive will not be tolerated. Post will first be approved by admin in order to control the content. A sense of humor is ALWAYS welcome.",7 posts a day,Marlborough,MA,Massachusetts,42.350861,-71.543355
"brasileirosemmarlboroughma",Brasileiros em Marlborough/MA,https://www.facebook.com/groups/brasileirosemmarlboroughma/,Private,10K,10000.0,"Grupo criado para a troca de informacoes de trabalhos. servicos. produtos a venda ou doacao. Imoveis para alugar. etc... Conheca tambem nosso grupo no Whatsapp: https://chat.whatsapp.com/LTwxIdx9kEX85YTLnlXjWy",10 recent anonymous posts,Marlborough,MA,Massachusetts,42.350861,-71.543355
"the.marlborough.and.hudson.restaurant.page",The Marlborough & Hudson Restaurant Page,https://www.facebook.com/groups/the.marlborough.and.hudson.restaurant.page/,Private,9.1K,9100.0,"The purpose of this open group is to act as a resource for determining the viability of the many restaurants in Marlborough. Hudson and towns that are close (Sudbury. Southboro. Westboro. Northboro. Berlin. Bolton. Stow and Maynard) in Massachusetts. Please be honest with your ratings. yet try to offer specifics without getting crude Content: Responsibility for Your Content You alone are responsible for Your Content. and once published. it cannot always be withdrawn. You assume all risks associated with Your Content. including anyone's reliance on its quality. accuracy. or reliability. or any disclosure by you of information in Your Content that makes you personally identifiable. You represent that you own. or have the necessary permissions to use and authorize the use of Your Content as described herein. You may not imply that Your Content is in any way sponsored or endorsed by the Marlborough & Hudson Restaurant page. You may expose yourself to liability if. for example. Your Content contains material that is false. intentionally misleading. or defamatory; violates any third-party right. including any copyright. trademark. patent. trade secret. moral right. privacy right. right of publicity. or any other intellectual property or proprietary right; contains material that is unlawful. including illegal hate speech or pornography; exploits or otherwise harms minors; or violates or advocates the violation of any law or regulation.",6 posts a day,Marlborough,MA,Massachusetts,42.350861,-71.543355
"Chewonthis1985",ChewOnThis,https://www.facebook.com/groups/Chewonthis1985/,Private,27K,27000.0,"Chew on This is a foodie group launched by chef Kiat Cormier. The original Chew on This began in Framingham/MetroWest. Now Chew on This has expanded and launched Boston and New England groups. The group's focus is on the love of food highlighting the cuisine from local restaurants. The group's goal is to share the tasty news from restaurant kitchens. Positive posts include raves of food & drink by customers. to new & unique bites by chefs. and photos and videos of local menu items by Chef Kiat. Like & follow and share posts with friends & family. #ChewOnThisBoston & #ChewOnThisNewEngland ↘️⬇️↙️ https://www.facebook.com/ChewOnThisBoston/ https://www.facebook.com/ChewOnThisNewEngland/ Founder/Owner/Chef: Kiat Cormier. Chewonthis1985@yahoo.com Chewonthis1985.com",10+ posts a day,Marlborough,MA,Massachusetts,42.350861,-71.543355
